Timestamp;UCT - DSchool - Basics - PV yield counter [kWh] - E_Z_EVU;UCT - DSchool - Basics - Irradiance on module plane [W/m²] - G_M0;UCT - DSchool - Basics - UCT - DSchool Load Power [W] - P_LOAD;UCT - DSchool - Basics - UCT - DSchool Solar [W] - P_SOLAR;UCT - DSchool - Basics - UCT - DSchool Incomer Power [W] - P_INCOMER;UCT - DSchool - Calculations - total area [m²] - AREA;UCT - DSchool - Calculations -  [] - E_MEAN_DEV;UCT - DSchool - Calculations -  [] - E_MESS;UCT - DSchool - Calculations - Specific yield [kWh/kWp] - E_N;UCT - DSchool - Calculations - Energy / Meters [kWh] - E_ZAEHLER;UCT - DSchool - Calculations -  [] - EPI;UCT - DSchool - Calculations - Installed Power  [kWp] - POWER;UCT - DSchool - Calculations - Performance ratio [%] - PR;UCT - DSchool - Calculations -  [] - SOLIDX;UCT - DSchool - Calculations - System availability [%] - VFG;UCT - DSchool - Simulation - Expected power [kW]
2023-09-02 00:50:00;0.000;0.000;53517.322;0.000;53517.322;;;;;;;;;;;0.000
2023-09-02 00:55:00;0.000;0.000;57033.648;0.000;57033.648;;;;;;;;;;;0.000
2023-09-02 01:00:00;0.000;0.000;52276.532;0.000;52276.532;;;;;;;;;;;0.000
2023-09-02 01:05:00;0.000;0.000;55968.344;0.000;55968.344;;;;;;;;;;;0.000
2023-09-02 01:10:00;0.000;0.000;53752.954;0.000;53752.954;;;;;;;;;;;0.000
2023-09-02 01:15:00;0.000;0.000;57004.038;0.000;57004.038;;;;;;;;;;;0.000
2023-09-02 01:20:00;0.000;0.000;51885.410;0.000;51885.410;;;;;;;;;;;0.000
2023-09-02 01:25:00;0.000;0.000;54884.252;0.000;54884.252;;;;;;;;;;;0.000
2023-09-02 01:30:00;0.000;0.000;52068.164;0.000;52068.164;;;;;;;;;;;0.000
2023-09-02 01:35:00;0.000;0.000;56651.458;0.000;56651.458;;;;;;;;;;;0.000
2023-09-02 01:40:00;0.000;0.000;51334.120;0.000;51334.120;;;;;;;;;;;0.000
2023-09-02 01:45:00;0.000;0.000;55409.756;0.000;55409.756;;;;;;;;;;;0.000
2023-09-02 01:50:00;0.000;0.000;51083.528;0.000;51083.528;;;;;;;;;;;0.000
2023-09-02 01:55:00;0.000;0.000;57896.208;0.000;57896.208;;;;;;;;;;;0.000
2023-09-02 02:00:00;0.000;0.000;52010.990;0.000;52010.990;;;;;;;;;;;0.000
2023-09-02 02:05:00;0.000;0.000;55585.620;0.000;55585.620;;;;;;;;;;;0.000
2023-09-02 02:10:00;0.000;0.000;51647.348;0.000;51647.348;;;;;;;;;;;0.000
2023-09-02 02:15:00;0.000;0.000;57098.080;0.000;57098.080;;;;;;;;;;;0.000
2023-09-02 02:20:00;0.000;0.000;51131.150;0.000;51131.150;;;;;;;;;;;0.000
2023-09-02 02:25:00;0.000;0.000;54520.194;0.000;54520.194;;;;;;;;;;;0.000
2023-09-02 02:30:00;0.000;0.000;52625.654;0.000;52625.654;;;;;;;;;;;0.000
2023-09-02 02:35:00;0.000;0.000;55686.446;0.000;55686.446;;;;;;;;;;;0.000
2023-09-02 02:40:00;0.000;0.000;53647.638;0.000;53647.638;;;;;;;;;;;0.000
2023-09-02 02:45:00;0.000;0.000;54969.166;0.000;54969.166;;;;;;;;;;;0.000
2023-09-02 02:50:00;0.000;0.000;54834.442;0.000;54834.442;;;;;;;;;;;0.000
2023-09-02 02:55:00;0.000;0.000;52427.156;0.000;52427.156;;;;;;;;;;;0.000
2023-09-02 03:00:00;0.000;0.000;56872.250;0.000;56872.250;;;;;;;;;;;0.000
2023-09-02 03:05:00;0.000;0.000;52116.890;0.000;52116.890;;;;;;;;;;;0.000
2023-09-02 03:10:00;0.000;0.000;56002.064;0.000;56002.064;;;;;;;;;;;0.000
2023-09-02 03:15:00;0.000;0.000;53850.930;0.000;53850.930;;;;;;;;;;;0.000
2023-09-02 03:20:00;0.000;0.000;56955.356;0.000;56955.356;;;;;;;;;;;0.000
2023-09-02 03:25:00;0.000;0.000;57420.240;0.000;57420.240;;;;;;;;;;;0.000
2023-09-02 03:30:00;0.000;0.000;53200.842;0.000;53200.842;;;;;;;;;;;0.000
2023-09-02 03:35:00;0.000;0.000;53950.440;0.000;53950.440;;;;;;;;;;;0.000
2023-09-02 03:40:00;0.000;0.000;57664.704;0.000;57664.704;;;;;;;;;;;0.000
2023-09-02 03:45:00;0.000;0.000;52981.524;0.000;52981.524;;;;;;;;;;;0.000
2023-09-02 03:50:00;0.000;0.000;56958.220;0.000;56958.220;;;;;;;;;;;0.000
2023-09-02 03:55:00;0.000;0.000;52501.472;0.000;52501.472;;;;;;;;;;;0.000
2023-09-02 04:00:00;0.000;0.000;56553.264;0.000;56553.264;;;;;;;;;;;0.000
2023-09-02 04:05:00;0.000;0.000;53023.054;0.000;53023.054;;;;;;;;;;;0.000
2023-09-02 04:10:00;0.000;0.000;56594.520;0.000;56594.520;;;;;;;;;;;0.000
2023-09-02 04:15:00;;;;;;;;;;;;;;;;
2023-09-02 04:20:00;;;;;;;;;;;;;;;;
2023-09-02 04:25:00;;;;;;;;;;;;;;;;
2023-09-02 04:30:00;;;;;;;;;;;;;;;;
2023-09-02 04:35:00;;;;;;;;;;;;;;;;
2023-09-02 04:40:00;;;;;;;;;;;;;;;;
2023-09-02 04:45:00;;;;;;;;;;;;;;;;
2023-09-02 04:50:00;;;;;;;;;;;;;;;;
2023-09-02 04:55:00;;;;;;;;;;;;;;;;
2023-09-02 05:00:00;;;;;;;;;;;;;;;;
2023-09-02 05:05:00;;;;;;;;;;;;;;;;
2023-09-02 05:10:00;;;;;;;;;;;;;;;;
2023-09-02 05:15:00;;;;;;;;;;;;;;;;
2023-09-02 05:20:00;;;;;;;;;;;;;;;;
2023-09-02 05:25:00;;;;;;;;;;;;;;;;
2023-09-02 05:30:00;;;;;;;;;;;;;;;;
2023-09-02 05:35:00;;;;;;;;;;;;;;;;
2023-09-02 05:40:00;;;;;;;;;;;;;;;;
2023-09-02 05:45:00;;;;;;;;;;;;;;;;
2023-09-02 05:50:00;;;;;;;;;;;;;;;;
2023-09-02 05:55:00;;;;;;;;;;;;;;;;
2023-09-02 06:00:00;;;;;;;;;;;;;;;;
2023-09-02 06:05:00;0.000;0.000;43747.940;0.000;43747.940;;;;;;;;;;;0.000
2023-09-02 06:10:00;0.000;0.000;55447.718;0.000;55447.718;;;;;;;;;;;0.000
2023-09-02 06:15:00;0.000;0.000;62029.664;0.000;62029.664;;;;;;;;;;;0.000
2023-09-02 06:20:00;0.000;0.000;62966.906;0.000;62966.906;;;;;;;;;;;0.000
2023-09-02 06:25:00;0.000;0.000;69233.994;0.000;69233.994;;;;;;;;;;;0.000
2023-09-02 06:30:00;0.000;0.000;57382.806;0.000;57382.806;;;;;;;;;;;0.000
2023-09-02 06:35:00;0.000;0.000;58302.566;0.000;58302.566;;;;;;;;;;;0.000
2023-09-02 06:40:00;0.000;0.000;58810.730;0.000;58810.730;;;;;;;;;;;0.000
2023-09-02 06:45:00;0.000;0.000;55873.288;0.000;55873.288;;;;;;;;;;;0.000
2023-09-02 06:50:00;0.000;0.000;58007.802;0.000;58007.802;;;;;;;;;;;0.000
2023-09-02 06:55:00;0.000;0.003;52874.428;0.000;52874.428;;;;;;;;;;;0.000
2023-09-02 07:00:00;0.000;0.174;57613.820;0.000;57613.820;;;;;;;;;;;0.009
2023-09-02 07:05:00;0.000;0.550;50883.032;0.000;50883.032;;;;;;;;;;;0.028
2023-09-02 07:10:00;0.000;1.580;51253.302;0.000;51253.302;;;;;;;;;;;0.080
2023-09-02 07:15:00;0.000;3.458;53823.824;0.000;53823.824;;;;;;;;;;;0.175
2023-09-02 07:20:00;0.000;4.053;54506.086;0.000;54506.086;;;;;;;;;;;0.205
2023-09-02 07:25:00;0.002;6.668;53293.722;20.154;53273.568;;;;;;;;;;;0.337
2023-09-02 07:30:00;0.003;8.642;53225.680;30.126;53195.554;;;;;;;;;;;0.436
2023-09-02 07:35:00;0.000;5.363;53295.594;0.000;53295.594;;;;;;;;;;;0.271
2023-09-02 07:40:00;0.000;6.528;53069.026;1.760;53067.266;;;;;;;;;;;0.330
2023-09-02 07:45:00;0.001;7.104;54452.856;9.578;54443.278;;;;;;;;;;;0.359
2023-09-02 07:50:00;0.003;9.799;52573.228;32.108;52541.120;;;;;;;;;;;0.495
2023-09-02 07:55:00;0.004;10.885;53717.534;50.042;53667.492;;;;;;;;;;;0.550
2023-09-02 08:00:00;0.023;15.548;52032.468;271.044;51761.424;;;;;;;;;;;0.785
2023-09-02 08:05:00;0.008;10.717;54008.274;94.850;53913.424;;;;;;;;;;;0.541
2023-09-02 08:10:00;0.012;14.111;53092.320;140.838;52951.482;;;;;;;;;;;0.712
2023-09-02 08:15:00;0.019;16.242;53031.262;232.518;52798.744;;;;;;;;;;;0.820
2023-09-02 08:20:00;0.043;20.332;49885.882;513.896;49371.986;;;;;;;;;;;1.027
2023-09-02 08:25:00;0.038;24.740;51005.970;459.960;50546.010;;;;;;;;;;;1.249
2023-09-02 08:30:00;0.023;24.097;52942.040;280.418;52661.622;;;;;;;;;;;1.217
2023-09-02 08:35:00;0.054;31.949;52827.932;653.122;52174.810;;;;;;;;;;;1.613
2023-09-02 08:40:00;0.089;30.790;52909.642;1071.652;51837.990;;;;;;;;;;;1.555
2023-09-02 08:45:00;0.130;39.712;52183.472;1562.118;50621.354;;;;;;;;;;;2.005
2023-09-02 08:50:00;0.096;32.338;53213.474;1157.976;52055.498;;;;;;;;;;;1.633
2023-09-02 08:55:00;0.124;37.826;55434.194;1493.816;53940.378;;;;;;;;;;;1.910
2023-09-02 09:00:00;0.151;45.508;55494.588;1808.552;53686.036;;;;;;;;;;;2.298
2023-09-02 09:05:00;0.165;48.337;52592.652;1982.684;50609.968;;;;;;;;;;;2.441
2023-09-02 09:10:00;0.264;69.236;54696.306;3169.098;51527.208;;;;;;;;;;;3.496
2023-09-02 09:15:00;0.241;64.688;54470.526;2892.598;51577.928;;;;;;;;;;;3.266
2023-09-02 09:20:00;0.244;64.511;55888.084;2925.652;52962.432;;;;;;;;;;;3.257
2023-09-02 09:25:00;0.374;90.869;52494.782;4486.334;48008.448;;;;;;;;;;;4.588
2023-09-02 09:30:00;0.400;96.723;53710.248;4798.022;48912.226;;;;;;;;;;;4.884
2023-09-02 09:35:00;0.445;106.640;52186.650;5340.800;46845.850;;;;;;;;;;;5.384
2023-09-02 09:40:00;0.344;85.854;55822.636;4133.542;51689.094;;;;;;;;;;;4.335
2023-09-02 09:45:00;0.258;67.370;50937.064;3097.240;47839.824;;;;;;;;;;;3.402
2023-09-02 09:50:00;0.218;59.249;57297.856;2615.492;54682.364;;;;;;;;;;;2.991
2023-09-02 09:55:00;0.285;72.582;53179.076;3423.804;49755.272;;;;;;;;;;;3.665
2023-09-02 10:00:00;0.339;85.245;52033.924;4067.004;47966.920;;;;;;;;;;;4.304
2023-09-02 10:05:00;0.637;146.172;57121.102;7638.230;49482.872;;;;;;;;;;;7.380
2023-09-02 10:10:00;0.782;179.368;50363.166;9378.144;40985.022;;;;;;;;;;;9.056
2023-09-02 10:15:00;0.768;176.736;55101.738;9212.942;45888.796;;;;;;;;;;;8.923
2023-09-02 10:20:00;0.790;179.098;52163.672;9483.632;42680.040;;;;;;;;;;;9.043
2023-09-02 10:25:00;0.921;210.101;54914.310;11057.856;43856.454;;;;;;;;;;;10.608
2023-09-02 10:30:00;0.733;167.837;54578.874;8800.804;45778.070;;;;;;;;;;;8.474
2023-09-02 10:35:00;0.807;182.043;51049.816;9682.840;41366.976;;;;;;;;;;;9.191
2023-09-02 10:40:00;0.727;167.443;54868.882;8728.826;46140.056;;;;;;;;;;;8.454
2023-09-02 10:45:00;0.637;148.526;54313.900;7645.740;46668.160;;;;;;;;;;;7.499
2023-09-02 10:50:00;0.467;111.895;52387.894;5601.550;46786.344;;;;;;;;;;;5.650
2023-09-02 10:55:00;0.556;129.815;53543.590;6675.732;46867.858;;;;;;;;;;;6.554
2023-09-02 11:00:00;0.703;158.623;54349.360;8434.724;45914.636;;;;;;;;;;;8.009
2023-09-02 11:05:00;0.651;149.486;51971.602;7808.864;44162.738;;;;;;;;;;;7.548
2023-09-02 11:10:00;0.607;140.158;52796.542;7281.290;45515.252;;;;;;;;;;;7.077
2023-09-02 11:15:00;0.558;128.260;52413.136;6693.504;45719.632;;;;;;;;;;;6.476
2023-09-02 11:20:00;0.560;130.643;56850.336;6724.002;50126.334;;;;;;;;;;;6.596
2023-09-02 11:25:00;0.603;138.715;51382.870;7232.024;44150.846;;;;;;;;;;;7.004
2023-09-02 11:30:00;0.476;112.740;55708.210;5711.424;49996.786;;;;;;;;;;;5.692
2023-09-02 11:35:00;0.482;113.712;52009.570;5781.602;46227.968;;;;;;;;;;;5.741
2023-09-02 11:40:00;0.574;130.562;54058.524;6890.120;47168.404;;;;;;;;;;;6.592
2023-09-02 11:45:00;0.570;132.653;54764.202;6838.242;47925.960;;;;;;;;;;;6.698
2023-09-02 11:50:00;0.571;132.989;50572.680;6850.914;43721.766;;;;;;;;;;;6.715
2023-09-02 11:55:00;0.454;109.690;55080.370;5445.226;49635.144;;;;;;;;;;;5.538
2023-09-02 12:00:00;0.645;149.897;54214.452;7740.142;46474.310;;;;;;;;;;;7.568
2023-09-02 12:05:00;0.436;104.424;50757.780;5228.506;45529.274;;;;;;;;;;;5.272
2023-09-02 12:10:00;0.545;128.138;54720.522;6540.490;48180.032;;;;;;;;;;;6.470
2023-09-02 12:15:00;0.530;124.288;52098.725;6359.283;45739.443;;;;;;;;;;;6.275
2023-09-02 12:20:00;;;;;;;;;;;;;;;;
2023-09-02 12:25:00;;;;;;;;;;;;;;;;
2023-09-02 12:30:00;;;;;;;;;;;;;;;;
2023-09-02 12:35:00;;;;;;;;;;;;;;;;
2023-09-02 12:40:00;;;;;;;;;;;;;;;;
2023-09-02 12:45:00;;;;;;;;;;;;;;;;
2023-09-02 12:50:00;;;;;;;;;;;;;;;;
2023-09-02 12:55:00;;;;;;;;;;;;;;;;
2023-09-02 13:00:00;;;;;;;;;;;;;;;;
2023-09-02 13:05:00;;;;;;;;;;;;;;;;
2023-09-02 13:10:00;;;;;;;;;;;;;;;;
2023-09-02 13:15:00;;;;;;;;;;;;;;;;
2023-09-02 13:20:00;;;;;;;;;;;;;;;;
2023-09-02 13:25:00;;;;;;;;;;;;;;;;
2023-09-02 13:30:00;;;;;;;;;;;;;;;;
2023-09-02 13:35:00;;;;;;;;;;;;;;;;
2023-09-02 13:40:00;;;;;;;;;;;;;;;;
2023-09-02 13:45:00;;;;;;;;;;;;;;;;
2023-09-02 13:50:00;;;;;;;;;;;;;;;;
2023-09-02 13:55:00;;;;;;;;;;;;;;;;
2023-09-02 14:00:00;;;;;;;;;;;;;;;;
2023-09-02 14:05:00;;;;;;;;;;;;;;;;
2023-09-02 14:10:00;1.246;305.822;42554.320;14953.030;27601.290;;;;;;;;;;;15.441
2023-09-02 14:15:00;1.139;276.824;49532.326;13663.946;35868.380;;;;;;;;;;;13.977
2023-09-02 14:20:00;0.415;111.558;54697.380;4976.188;49721.192;;;;;;;;;;;5.633
2023-09-02 14:25:00;0.810;198.946;52608.914;9716.212;42892.702;;;;;;;;;;;10.045
2023-09-02 14:30:00;0.943;223.531;52489.012;11320.864;41168.148;;;;;;;;;;;11.286
2023-09-02 14:35:00;0.806;189.126;48159.506;9667.886;38491.620;;;;;;;;;;;9.549
2023-09-02 14:40:00;0.519;125.476;48080.562;6229.574;41850.988;;;;;;;;;;;6.335
2023-09-02 14:45:00;0.451;112.779;49296.668;5416.170;43880.498;;;;;;;;;;;5.694
2023-09-02 14:50:00;0.577;137.121;45306.648;6919.164;38387.484;;;;;;;;;;;6.923
2023-09-02 14:55:00;0.479;115.203;46721.832;5750.562;40971.270;;;;;;;;;;;5.817
2023-09-02 15:00:00;0.435;110.125;46112.774;5218.758;40894.016;;;;;;;;;;;5.560
2023-09-02 15:05:00;0.793;185.775;48038.462;9521.938;38516.524;;;;;;;;;;;9.380
2023-09-02 15:10:00;0.883;201.881;48299.776;10599.316;37700.460;;;;;;;;;;;10.193
2023-09-02 15:15:00;0.831;189.237;46939.758;9972.910;36966.848;;;;;;;;;;;9.555
2023-09-02 15:20:00;0.596;139.577;45852.650;7156.422;38696.228;;;;;;;;;;;7.047
2023-09-02 15:25:00;0.556;135.382;45493.136;6671.978;38821.158;;;;;;;;;;;6.835
2023-09-02 15:30:00;0.370;96.844;46646.708;4435.396;42211.312;;;;;;;;;;;4.890
2023-09-02 15:35:00;0.521;129.135;46066.156;6257.112;39809.044;;;;;;;;;;;6.520
2023-09-02 15:40:00;0.440;110.798;45669.834;5283.930;40385.904;;;;;;;;;;;5.594
2023-09-02 15:45:00;0.226;65.693;45266.902;2715.576;42551.326;;;;;;;;;;;3.317
2023-09-02 15:50:00;0.340;91.496;45150.198;4074.944;41075.254;;;;;;;;;;;4.620
2023-09-02 15:55:00;0.367;95.588;44563.064;4409.852;40153.212;;;;;;;;;;;4.826
2023-09-02 16:00:00;0.495;120.573;44778.902;5945.756;38833.146;;;;;;;;;;;6.088
2023-09-02 16:05:00;0.738;173.707;47052.056;8855.278;38196.778;;;;;;;;;;;8.770
2023-09-02 16:10:00;0.873;201.986;47166.102;10480.360;36685.742;;;;;;;;;;;10.198
2023-09-02 16:15:00;0.674;154.982;46476.284;8087.854;38388.430;;;;;;;;;;;7.825
2023-09-02 16:20:00;0.535;126.243;46755.440;6420.590;40334.850;;;;;;;;;;;6.374
2023-09-02 16:25:00;0.412;101.762;46868.738;4938.444;41930.294;;;;;;;;;;;5.138
2023-09-02 16:30:00;0.383;95.998;46524.774;4590.632;41934.142;;;;;;;;;;;4.847
2023-09-02 16:35:00;0.343;87.491;47070.460;4116.896;42953.564;;;;;;;;;;;4.417
2023-09-02 16:40:00;0.282;73.739;46614.816;3388.306;43226.510;;;;;;;;;;;3.723
2023-09-02 16:45:00;0.418;103.088;46432.644;5010.882;41421.762;;;;;;;;;;;5.205
2023-09-02 16:50:00;0.500;119.510;47521.554;5997.554;41524.000;;;;;;;;;;;6.034
2023-09-02 16:55:00;0.416;102.635;46721.750;4992.750;41729.000;;;;;;;;;;;5.182
2023-09-02 17:00:00;0.322;82.368;47779.946;3867.988;43911.958;;;;;;;;;;;4.159
2023-09-02 17:05:00;0.201;55.709;46602.194;2407.750;44194.444;;;;;;;;;;;2.813
2023-09-02 17:10:00;0.107;36.536;47104.848;1286.422;45818.426;;;;;;;;;;;1.845
2023-09-02 17:15:00;0.034;21.504;46924.208;411.728;46512.480;;;;;;;;;;;1.086
2023-09-02 17:20:00;0.018;17.520;45880.328;220.298;45660.030;;;;;;;;;;;0.885
2023-09-02 17:25:00;0.029;17.887;47625.696;351.712;47273.984;;;;;;;;;;;0.903
2023-09-02 17:30:00;0.117;39.836;46723.932;1398.038;45325.894;;;;;;;;;;;2.011
2023-09-02 17:35:00;0.170;51.556;48353.136;2038.072;46315.064;;;;;;;;;;;2.603
2023-09-02 17:40:00;0.139;44.699;46705.264;1672.208;45033.056;;;;;;;;;;;2.257
2023-09-02 17:45:00;0.126;41.187;46630.320;1511.756;45118.564;;;;;;;;;;;2.080
2023-09-02 17:50:00;0.096;33.644;47636.942;1150.864;46486.078;;;;;;;;;;;1.699
2023-09-02 17:55:00;0.052;24.523;47021.356;629.236;46392.120;;;;;;;;;;;1.238
2023-09-02 18:00:00;0.049;23.394;52847.700;589.048;52258.652;;;;;;;;;;;1.181
2023-09-02 18:05:00;0.031;19.740;47175.392;377.946;46797.446;;;;;;;;;;;0.997
2023-09-02 18:10:00;0.018;16.364;47281.220;216.014;47065.206;;;;;;;;;;;0.826
2023-09-02 18:15:00;0.007;12.181;49449.570;89.542;49360.028;;;;;;;;;;;0.615
2023-09-02 18:20:00;0.001;7.148;49910.424;13.306;49897.118;;;;;;;;;;;0.361
2023-09-02 18:25:00;0.000;3.713;50146.322;0.000;50146.322;;;;;;;;;;;0.187
2023-09-02 18:30:00;0.000;2.170;49510.256;0.000;49510.256;;;;;;;;;;;0.110
2023-09-02 18:35:00;0.000;1.612;48724.848;0.000;48724.848;;;;;;;;;;;0.081
2023-09-02 18:40:00;0.000;0.806;48525.820;0.000;48525.820;;;;;;;;;;;0.041
2023-09-02 18:45:00;0.000;0.129;47902.566;0.000;47902.566;;;;;;;;;;;0.007
2023-09-02 18:50:00;0.000;0.000;47057.748;0.000;47057.748;;;;;;;;;;;0.000
2023-09-02 18:55:00;0.000;0.000;50866.056;0.000;50866.056;;;;;;;;;;;0.000
2023-09-02 19:00:00;0.000;0.000;51814.220;0.000;51814.220;;;;;;;;;;;0.000
2023-09-02 19:05:00;0.000;0.000;49552.682;0.000;49552.682;;;;;;;;;;;0.000
2023-09-02 19:10:00;0.000;0.000;54120.656;0.000;54120.656;;;;;;;;;;;0.000
2023-09-02 19:15:00;0.000;0.000;52395.192;0.000;52395.192;;;;;;;;;;;0.000
2023-09-02 19:20:00;0.000;0.000;52735.672;0.000;52735.672;;;;;;;;;;;0.000
2023-09-02 19:25:00;0.000;0.000;55201.868;0.000;55201.868;;;;;;;;;;;0.000
2023-09-02 19:30:00;0.000;0.000;52402.616;0.000;52402.616;;;;;;;;;;;0.000
2023-09-02 19:35:00;0.000;0.000;56526.674;0.000;56526.674;;;;;;;;;;;0.000
2023-09-02 19:40:00;0.000;0.000;51845.988;0.000;51845.988;;;;;;;;;;;0.000
2023-09-02 19:45:00;0.000;0.000;55756.274;0.000;55756.274;;;;;;;;;;;0.000
2023-09-02 19:50:00;0.000;0.000;52902.326;0.000;52902.326;;;;;;;;;;;0.000
2023-09-02 19:55:00;0.000;0.000;55816.608;0.000;55816.608;;;;;;;;;;;0.000
2023-09-02 20:00:00;0.000;0.000;51892.418;0.000;51892.418;;;;;;;;;;;0.000
2023-09-02 20:05:00;0.000;0.000;53921.896;0.000;53921.896;;;;;;;;;;;0.000
2023-09-02 20:10:00;0.000;0.000;51645.176;0.000;51645.176;;;;;;;;;;;0.000
2023-09-02 20:15:00;0.000;0.000;51007.845;0.000;51007.845;;;;;;;;;;;0.000
2023-09-02 20:20:00;;;;;;;;;;;;;;;;
2023-09-02 20:25:00;;;;;;;;;;;;;;;;
2023-09-02 20:30:00;;;;;;;;;;;;;;;;
2023-09-02 20:35:00;;;;;;;;;;;;;;;;
2023-09-02 20:40:00;;;;;;;;;;;;;;;;
2023-09-02 20:45:00;;;;;;;;;;;;;;;;
2023-09-02 20:50:00;;;;;;;;;;;;;;;;
2023-09-02 20:55:00;;;;;;;;;;;;;;;;
2023-09-02 21:00:00;;;;;;;;;;;;;;;;
2023-09-02 21:05:00;;;;;;;;;;;;;;;;
2023-09-02 21:10:00;;;;;;;;;;;;;;;;
2023-09-02 21:15:00;;;;;;;;;;;;;;;;
2023-09-02 21:20:00;;;;;;;;;;;;;;;;
2023-09-02 21:25:00;;;;;;;;;;;;;;;;
2023-09-02 21:30:00;;;;;;;;;;;;;;;;
2023-09-02 21:35:00;;;;;;;;;;;;;;;;
2023-09-02 21:40:00;;;;;;;;;;;;;;;;
2023-09-02 21:45:00;;;;;;;;;;;;;;;;
2023-09-02 21:50:00;;;;;;;;;;;;;;;;
2023-09-02 21:55:00;;;;;;;;;;;;;;;;
2023-09-02 22:00:00;;;;;;;;;;;;;;;;
2023-09-02 22:05:00;;;;;;;;;;;;;;;;
2023-09-02 22:10:00;0.000;0.000;48138.230;0.000;48138.230;;;;;;;;;;;0.000
2023-09-02 22:15:00;0.000;0.000;56123.604;0.000;56123.604;;;;;;;;;;;0.000
2023-09-02 22:20:00;0.000;0.000;57846.024;0.000;57846.024;;;;;;;;;;;0.000
2023-09-02 22:25:00;0.000;0.000;59396.168;0.000;59396.168;;;;;;;;;;;0.000
2023-09-02 22:30:00;0.000;0.000;59678.820;0.000;59678.820;;;;;;;;;;;0.000
2023-09-02 22:35:00;0.000;0.000;55526.752;0.000;55526.752;;;;;;;;;;;0.000
2023-09-02 22:40:00;0.000;0.000;55114.600;0.000;55114.600;;;;;;;;;;;0.000
2023-09-02 22:45:00;0.000;0.000;54262.782;0.000;54262.782;;;;;;;;;;;0.000
2023-09-02 22:50:00;0.000;0.000;51380.676;0.000;51380.676;;;;;;;;;;;0.000
2023-09-02 22:55:00;0.000;0.000;53068.868;0.000;53068.868;;;;;;;;;;;0.000
2023-09-02 23:00:00;0.000;0.000;54188.200;0.000;54188.200;;;;;;;;;;;0.000
2023-09-02 23:05:00;0.000;0.000;52940.112;0.000;52940.112;;;;;;;;;;;0.000
2023-09-02 23:10:00;0.000;0.000;52875.986;0.000;52875.986;;;;;;;;;;;0.000
2023-09-02 23:15:00;0.000;0.000;54722.690;0.000;54722.690;;;;;;;;;;;0.000
2023-09-02 23:20:00;0.000;0.000;54319.138;0.000;54319.138;;;;;;;;;;;0.000
2023-09-02 23:25:00;0.000;0.000;52451.832;0.000;52451.832;;;;;;;;;;;0.000
2023-09-02 23:30:00;0.000;0.000;53427.388;0.000;53427.388;;;;;;;;;;;0.000
2023-09-02 23:35:00;0.000;0.000;55474.566;0.000;55474.566;;;;;;;;;;;0.000
2023-09-02 23:40:00;0.000;0.000;51029.476;0.000;51029.476;;;;;;;;;;;0.000
2023-09-02 23:45:00;0.000;0.000;51601.102;0.000;51601.102;;;;;;;;;;;0.000
2023-09-02 23:50:00;0.000;0.000;53175.000;0.000;53175.000;;;;;;;;;;;0.000
2023-09-02 23:55:00;0.000;0.000;54118.484;0.000;54118.484;;;;;;;;;;;0.000
2023-09-03 00:00:00;0.000;0.000;50633.572;0.000;50633.572;284.280;;132.276;2.227;132.276;;59.400;80.551;;100.000;0.000
2023-09-03 00:05:00;0.000;0.000;53665.134;0.000;53665.134;;;;;;;;;;;0.000
2023-09-03 00:10:00;0.000;0.000;51618.430;0.000;51618.430;;;;;;;;;;;0.000
2023-09-03 00:15:00;0.000;0.000;53420.776;0.000;53420.776;;;;;;;;;;;0.000
2023-09-03 00:20:00;0.000;0.000;54074.776;0.000;54074.776;;;;;;;;;;;0.000
2023-09-03 00:25:00;0.000;0.000;50388.144;0.000;50388.144;;;;;;;;;;;0.000
2023-09-03 00:30:00;0.000;0.000;52982.300;0.000;52982.300;;;;;;;;;;;0.000
2023-09-03 00:35:00;0.000;0.000;51574.710;0.000;51574.710;;;;;;;;;;;0.000
2023-09-03 00:40:00;0.000;0.000;54760.788;0.000;54760.788;;;;;;;;;;;0.000
2023-09-03 00:45:00;0.000;0.000;50855.226;0.000;50855.226;;;;;;;;;;;0.000
2023-09-03 00:50:00;0.000;0.000;55308.866;0.000;55308.866;;;;;;;;;;;0.000
2023-09-03 00:55:00;0.000;0.000;51606.954;0.000;51606.954;;;;;;;;;;;0.000
2023-09-03 01:00:00;0.000;0.000;54111.866;0.000;54111.866;;;;;;;;;;;0.000
2023-09-03 01:05:00;0.000;0.000;51345.482;0.000;51345.482;;;;;;;;;;;0.000
2023-09-03 01:10:00;0.000;0.000;55333.822;0.000;55333.822;;;;;;;;;;;0.000
2023-09-03 01:15:00;0.000;0.000;54681.618;0.000;54681.618;;;;;;;;;;;0.000
2023-09-03 01:20:00;0.000;0.000;50071.244;0.000;50071.244;;;;;;;;;;;0.000
2023-09-03 01:25:00;0.000;0.000;53829.838;0.000;53829.838;;;;;;;;;;;0.000
2023-09-03 01:30:00;0.000;0.000;54387.500;0.000;54387.500;;;;;;;;;;;0.000
2023-09-03 01:35:00;0.000;0.000;54300.534;0.000;54300.534;;;;;;;;;;;0.000
2023-09-03 01:40:00;0.000;0.000;51086.830;0.000;51086.830;;;;;;;;;;;0.000
2023-09-03 01:45:00;0.000;0.000;54774.900;0.000;54774.900;;;;;;;;;;;0.000
